srxAccession,studyAccession,diseaseRaw,diseaseOntologyTermId,diseaseName,tissueRaw,tissueOntologyRaw,cellLineRaw,diseaseArea,diseaseAreaSource,diseased,isBiologicalControl,controlType,isExperimentalComparator,eligible,excludeReason
SRX9058157,PRJNA661032,COVID-19,MONDO:0100096,,"bronchoalveolar lavage fluid, peripheral blood",UBERON:0000178,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058158,PRJNA661032,"COVID-19 (severe, fatal outcome)",MONDO:0100096,,bronchoalveolar lavage fluid,,not applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058159,PRJNA661032,"COVID-19 (severe, fatal)",MONDO:0100096,,bronchoalveolar lavage (BAL),UBERON:0035963,not_applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058161,PRJNA661032,Severe COVID-19,MONDO:0100096,,bronchoalveolar lavage (BAL),UBERON:0035963,not applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058162,PRJNA661032,"COVID-19 (severe/fatal), healthy controls",MONDO:0100096,,"bronchoalveolar lavage fluid (BAL), peripheral blood mononuclear cells (PBMCs)",UBERON:0035963,not_applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058165,PRJNA661032,unsure,,,"bronchoalveolar lavage fluid, peripheral blood mononuclear cells",UBERON:0035963,none,COVID-19 / SARS-CoV-2,study_consensus,True,False,,False,False,non_lung
SRX9058166,PRJNA661032,COVID-19 (severe),MONDO:0100096,,bronchoalveolar lavage fluid,UBERON:0035963,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058167,PRJNA661032,severe COVID-19,MONDO:0100096,,broncho-alveolar lavage (BAL),UBERON:0006524,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058168,PRJNA661032,COVID-19 (severe/fatal),MONDO:0100096,,bronchoalveolar lavage fluid,UBERON:0035963,not_applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058169,PRJNA661032,COVID-19 (severe),MONDO:0100096,,bronchoalveolar lavage fluid (BAL),UBERON:0035963,not applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9058170,PRJNA661032,"COVID-19, healthy control",MONDO:0100096,,"Peripheral blood immune cells, bronchoalveolar lavage (BAL) immune cells","UBERON:0000178,UBERON:8850000",none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058184,PRJNA661032,"Severe COVID-19, healthy control",MONDO:0100096,,"Peripheral blood mononuclear cells (PBMCs), broncho-alveolar lavage (BAL) immune cells","UBERON:0000178,UBERON:0006524",none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058186,PRJNA661032,COVID-19,MONDO:0100096,,"peripheral blood mononuclear cells, bronchoalveolar lavage fluid",UBERON:0035963,not applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058187,PRJNA661032,"COVID-19 (severe/fatal), healthy controls",MONDO:0100096,,"bronchoalveolar lavage fluid, peripheral blood mononuclear cells","UBERON:0035963,UBERON:0000178",none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058189,PRJNA661032,"COVID-19 (mild, severe, fatal), includes immunocompromised patients",MONDO:0100096,,"Peripheral blood mononuclear cells (PBMC), bronchoalveolar lavage (BAL) fluid",UBERON:0035963,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,non_lung
SRX9058196,PRJNA661032,"COVID-19, healthy control",MONDO:0100096,,"blood, bronchoalveolar lavage fluid",UBERON:0000178,none,COVID-19 / SARS-CoV-2,disease_text,False,True,healthy,False,True,
SRX9062357,PRJNA661081,idiopathic pulmonary fibrosis,MONDO:0800504,,lung,UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9062358,PRJNA661081,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung (mesenchymal/stromal cells),UBERON:0004883,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9062363,PRJNA661081,none (healthy donor),,,"lung (primary mesenchymal cells, EPCAM–/CD31–/CD45– sorted)",UBERON:0002048,not_applicable,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9062364,PRJNA661081,none (healthy),,,"lung (mesenchymal cells, healthy donor)",UBERON:0004883,none,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9062365,PRJNA661081,none (healthy donor),,,lung (mesenchymal cells),UBERON:0004883,none (primary cells),IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9062366,PRJNA661081,none reported (normal tissue),,,lung,UBERON:0002048,not applicable,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9078404,PRJNA661567,none (uninfected),,,tracheal/bronchial epithelial cells (nHTBE),"UBERON:0001901,UBERON:0002031",nHTBE,COVID-19 / SARS-CoV-2,study_consensus,False,True,healthy,False,True,
SRX9078405,PRJNA661567,SARS-CoV-2 infection,MONDO:0100096,,tracheal/bronchial epithelium (primary nHTBE cells),UBERON:0008397,"primary normal human tracheal bronchial epithelial (nHTBE) cells, Lonza CC-2540S",COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9078406,PRJNA661567,SARS-CoV-2 infection,MONDO:0100096,,tracheal/bronchial epithelial cells,"UBERON:0001901,UBERON:0002031",primary normal human tracheal/bronchial epithelial cells,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9078407,PRJNA661567,no donor disease; experimental SARS-CoV-2 infection,,,primary human airway epithelial cells,UBERON:0004802,none (primary cells),COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9078408,PRJNA661567,SARS-CoV-2 infection,MONDO:0100096,,tracheal/bronchial epithelial cells,"UBERON:0001901,UBERON:0002031",nHTBE primary cells,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX9127133,PRJNA663601,healthy donor,,,"lung (lineage-negative, EpCAM+ epithelial cells)",UBERON:0000115,not_applicable,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9127134,PRJNA663601,none (healthy),,,"lung epithelial cells (Lin- EpCAM+), healthy donor",UBERON:0000115,not_applicable,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9127135,PRJNA663601,none (healthy donor),,,lung Lin- EpCAM+ epithelial cells,UBERON:0000115,none,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9127136,PRJNA663601,none (healthy),,,"lung epithelial cells (Lin–EpCAM+), lung","UBERON:0000115,UBERON:0002048",none,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9127138,PRJNA663601,none (healthy donor),,,lung (Lin- EpCAM+ epithelial cells),UBERON:0002048,none,IPF / Pulmonary Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9127139,PRJNA663601,"idiopathic pulmonary fibrosis (IPF), healthy control",MONDO:0800504,,"lung epithelial cells (Lin- EpCAM+), lung","UBERON:0000115,UBERON:0002048",none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9127140,PRJNA663601,idiopathic pulmonary fibrosis (IPF) and healthy controls,MONDO:0800504,,lung epithelial cells (Lin- EpCAM+ sorted cells),UBERON:0000115,not applicable,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9127141,PRJNA663601,"idiopathic pulmonary fibrosis (IPF), healthy",MONDO:0800504,,"lung epithelial cells (EpCAM+), from IPF patients and healthy donors",UBERON:0000115,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9127142,PRJNA663601,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung Lin–EpCAM+ epithelial cells,UBERON:0002048,not a cell line; primary sorted epithelial cells,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9127143,PRJNA663601,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung (EpCAM+ epithelial cells),UBERON:0000115,not applicable,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9127144,PRJNA663601,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung,UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9246189,PRJNA667491,Cystic fibrosis and non-CF (healthy),MONDO:0009061,,Primary human airway epithelial (basal) cells from polarized cultures,UBERON:0004802,Primary basal cells (not immortalized cell line),Cystic Fibrosis,study_consensus,False,True,healthy,False,True,
SRX9246190,PRJNA667491,non-cystic fibrosis (non-CF),MONDO:0009061,,"primary human airway epithelial (basal) cells, polarized airway cultures","UBERON:0004802,UBERON:0010499",primary basal cells,Cystic Fibrosis,study_consensus,,False,,False,True,
SRX9246191,PRJNA667491,cystic fibrosis (CF) and non-CF,MONDO:0009061,,lung (primary basal epithelial cells),UBERON:0002031,primary cells; no cell line,Cystic Fibrosis,study_consensus,,False,,False,True,
SRX9246192,PRJNA667491,non-cystic fibrosis (non-CF),MONDO:0009061,,lung (primary basal cells),UBERON:0002048,primary cells,Cystic Fibrosis,study_consensus,,False,,False,True,
SRX9246193,PRJNA667491,non-CF control,,,airway epithelial cell cultures (primary basal cells from lung donors),UBERON:0004802,primary human basal cells,Cystic Fibrosis,study_consensus,False,True,explicitControl,False,True,
SRX9246194,PRJNA667491,cystic fibrosis (CF) and non-CF,MONDO:0009061,,primary human airway basal cells (polarized airway epithelial cultures from lung donors),UBERON:0004807,primary basal cells (not an immortalized cell line),Cystic Fibrosis,study_consensus,,False,,False,True,
SRX9246195,PRJNA667491,non-cystic fibrosis (non-CF),MONDO:0009061,,lung (primary basal cells),UBERON:0002048,primary basal cells,Cystic Fibrosis,study_consensus,,False,,False,True,
SRX9246196,PRJNA667491,non-cystic fibrosis (control),MONDO:0009061,,lung (primary basal cells),UBERON:0002031,none,Cystic Fibrosis,study_consensus,False,True,explicitControl,False,True,
SRX9246197,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0002031,"primary basal cells, subject CFB_13_19",Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246199,PRJNA667491,cystic fibrosis,MONDO:0009061,,"airway epithelial basal cells (primary, polarized cultures)",UBERON:0004802,none (primary cells),Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246200,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0000115,primary cells (not immortalized cell line),Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246201,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0000115,none,Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246202,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0002031,none (primary cells),Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246203,PRJNA667491,cystic fibrosis (CF) and non-CF,MONDO:0009061,,primary airway basal cells (bronchial epithelium),UBERON:0002031,primary basal cells from CF and non-CF donors,Cystic Fibrosis,study_consensus,True,False,,False,True,
SRX9246204,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0002048,none (primary cells),Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246205,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung,UBERON:0002048,primary basal cells,Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246206,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0002048,primary basal cells,Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246207,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (polarized human airway cultures),UBERON:0010499,primary basal cells,Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9246208,PRJNA667491,cystic fibrosis,MONDO:0009061,,lung (primary basal cells),UBERON:0000115,none (primary cells),Cystic Fibrosis,disease_text,True,False,,False,True,
SRX9276289,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (EPCAM+ epithelial cells from primary explant),UBERON:0000115,not applicable,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276290,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,"lung (CD31+ endothelial cells, explant)",UBERON:0002048,none,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276291,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (CD45+ sorted cells),UBERON:0002048,none,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276292,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (CD90+ stromal cells),UBERON:0004883,none,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276293,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (EPCAM+ sorted epithelial cells and other lineages),UBERON:0002048,none,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276294,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,"lung (CD31+ endothelial cells, fresh explant)",UBERON:0002048,not applicable,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276295,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,"lung explant, CD45+ immune cells",UBERON:0002048,not applicable,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276296,PRJNA668609,control (no disease),,,lung,UBERON:0002048,none,Other,missing_ontology,False,True,explicitControl,False,True,
SRX9276297,PRJNA668609,normal control (no disease),,,"lung epithelial cells (EPCAM+), lung explant","UBERON:0000115,UBERON:0002048",none,Other,missing_ontology,False,True,explicitControl,False,False,excluded_sample_type
SRX9276298,PRJNA668609,"idiopathic pulmonary fibrosis (IPF), systemic sclerosis-associated interstitial lung disease (SSc-ILD), normal control",MONDO:0800504,,"lung (fresh explant), FACS-sorted EPCAM+, CD31+, CD45+, triple-negative populations","UBERON:0002048,UBERON:0000483,UBERON:0001986",none,IPF / Pulmonary Fibrosis,disease_text,False,True,explicitControl,False,False,excluded_sample_type
SRX9276299,PRJNA668609,transplant rejection lung (control),MONDO:0700220,,lung (CD45+ immune cells from lung explants),UBERON:0002048,not applicable,Other,missing_ontology,False,True,explicitControl,False,False,excluded_sample_type
SRX9276300,PRJNA668609,none (control),,,"lung (transplant rejection explant, control)",UBERON:0002048,none,Other,missing_ontology,False,True,explicitControl,False,False,excluded_sample_type
SRX9276301,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung explant,UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276302,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,"lung (fresh explant), EPCAM+ epithelial cells","UBERON:0002048,UBERON:0000483",not_applicable,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276303,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,"lung (fresh explant), CD31+ endothelial cells","UBERON:0002048,UBERON:0001986",none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276304,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,"lung (lung explant), CD45+ immune cells",UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276306,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung explant (lung),UBERON:0002048,none (primary EPCAM+ SAbGAL– cells from lung explants),IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276308,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,"lung (bronchoalveolar lavage, FACS-sorted CD31+ endothelial cells)",UBERON:0016405,none (primary cells),IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9276309,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung explant (CD45+ immune cells),UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276312,PRJNA668609,"none (control, transplant donor)",,,lung (EPCAM+ epithelial cells),UBERON:0000115,none,Other,missing_ontology,False,True,explicitControl,False,True,
SRX9276313,PRJNA668609,control (no disease),,,"lung (bronchoalveolar/explant tissue), CD31+ endothelial cells","UBERON:0008946,UBERON:0001986",not applicable (primary cells),Other,missing_ontology,False,True,explicitControl,False,False,excluded_sample_type
SRX9276314,PRJNA668609,control (no disease),,,lung (transplant-rejection control lung explant),UBERON:0002048,none,Other,missing_ontology,False,True,explicitControl,False,False,excluded_sample_type
SRX9276315,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung,UBERON:0002048,none specified,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276316,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (EPCAM+ HT2-280+ epithelial cells),UBERON:0004821,none,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276317,PRJNA668609,"idiopathic pulmonary fibrosis (IPF), systemic sclerosis-associated interstitial lung disease (SSc-ILD), control","MONDO:0800504,MONDO:0005100",,"lung (bronchoalveolar lavage explant cells, sorted by FACS: EPCAM+, CD31+, CD45+, triple-negative)",UBERON:0002299,none; primary cells,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276318,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,lung (CD31+ endothelial cells),UBERON:0013479,not applicable,Interstitial Lung Disease,disease_text,True,False,,False,True,
SRX9276319,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,"lung (fibrotic lung explant, CD45+ sorted cells)",UBERON:0002048,none,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276320,PRJNA668609,systemic sclerosis-associated interstitial lung disease (SSc-ILD),MONDO:0005100,,"lung (stromal, immune, epithelial, endothelial populations from explant tissue)",UBERON:0002048,not applicable,Interstitial Lung Disease,disease_text,True,False,,False,False,excluded_sample_type
SRX9276321,PRJNA668609,"idiopathic pulmonary fibrosis (IPF), systemic sclerosis-interstitial lung disease (SSc-ILD), healthy control",MONDO:0800504,,lung,UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
SRX9276322,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,lung (fibrotic lung explant),UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,False,excluded_sample_type
SRX9276323,PRJNA668609,idiopathic pulmonary fibrosis (IPF),MONDO:0800504,,"lung (epithelial, endothelial, immune, stromal cells)",UBERON:0002048,none,IPF / Pulmonary Fibrosis,disease_text,True,False,,False,True,
