run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method,pair_label,accession,table_filepath
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,7,B cell,IgA-secreting plasma cells,CL:0000944,0.6118,CL:0000976,0.7097,0.208,cytescore,B cellIgA-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,9,classical monocyte,Neutrophil,CL:0000860,0.6875,CL:0000096,0.63,0.2397,cytescore,classical monocyteNeutrophil,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,11,vein endothelial cell,Venous endothelial cells,CL:0002543,0.7327,CL:0002543,0.7054,1.0,cytescore,vein endothelial cellVenous endothelial cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,12,respiratory tract goblet cell,Alveolar type II cell,CL:0019003,0.7122,CL:0002063,0.7014,0.1816,cytescore,respiratory tract goblet cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,18,basophil,Mast cells (MCT),CL:0000767,0.6314,CL:0000485,0.6938,0.2709,cytescore,basophilMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,20,plasma cell,Neutrophil,CL:0000946,0.6519,CL:0000096,0.63,0.1744,cytescore,plasma cellNeutrophil,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,21,plasma cell,Mast cells (MCT),CL:0000946,0.6519,CL:0000485,0.6938,0.1621,cytescore,plasma cellMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,22,B cell,Tissue-remodeling monocyte-derived macrophage,CL:0000944,0.6118,CL:0000864,0.6438,0.0926,cytescore,B cellTissue-remodeling monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,24,intermediate monocyte,Neutrophil,CL:0002393,0.6887,CL:0000096,0.63,0.205,cytescore,intermediate monocyteNeutrophil,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,29,macrophage,IgA-secreting plasma cells,CL:0009048,0.6252,CL:0000976,0.7097,0.1559,cytescore,macrophageIgA-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,32,B cell,Mast cells (MCT),CL:0000944,0.6118,CL:0000485,0.6938,0.1302,cytescore,B cellMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,36,macrophage,Pro-inflammatory monocyte-derived macrophage,CL:0009048,0.6252,CL:0000860,0.6621,0.2036,cytescore,macrophagePro-inflammatory monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,49,B cell,Pro-inflammatory monocyte-derived macrophage,CL:0000944,0.6118,CL:0000860,0.6621,0.1232,cytescore,B cellPro-inflammatory monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,50,adventitial cell,Matrix-myofibroblast,CL:0002503,0.6678,CL:0000186,0.6642,0.1955,cytescore,adventitial cellMatrix-myofibroblast,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,54,lung multiciliated epithelial cell,Airway multiciliated epithelial cell,CL:1000271,0.7141,CL:0002145,0.7467,0.9259,cytescore,lung multiciliated epithelial cellAirway multiciliated epithelial cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,61,B cell,CD4+ memory T cell,CL:0000944,0.6118,CL:0000897,0.6983,0.1936,cytescore,B cellCD4+ memory T cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,70,endothelial cell of artery,Venous endothelial cells,CL:1000413,0.7141,CL:0002543,0.7054,0.6586,cytescore,endothelial cell of arteryVenous endothelial cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,78,plasma cell,Alveolar type II cell,CL:0000946,0.6519,CL:0002063,0.7014,0.0907,cytescore,plasma cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,80,capillary endothelial cell,Mast cells (MCT),CL:0002144,0.6635,CL:0000485,0.6938,0.0946,cytescore,capillary endothelial cellMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,86,B cell,IgG-secreting plasma cells,CL:0000944,0.6118,CL:0000946,0.706,0.291,cytescore,B cellIgG-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,91,pulmonary alveolar type 2 cell,Alveolar type II cell,CL:0002063,0.749,CL:0002063,0.7014,1.0,cytescore,pulmonary alveolar type 2 cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,111,basal cell,Club-goblet transitional cell,CL:0000646,0.6478,CL:1001319,0.6119,0.1813,cytescore,basal cellClub-goblet transitional cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,119,B cell,Complement-expressing interstitial macrophage,CL:0000944,0.6118,CL:1000697,0.6047,0.0953,cytescore,B cellComplement-expressing interstitial macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,122,respiratory tract goblet cell,Club-goblet transitional cell,CL:0019003,0.7122,CL:1001319,0.6119,0.1389,cytescore,respiratory tract goblet cellClub-goblet transitional cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,129,pericyte,Lung pericytes,CL:0000669,0.6826,CL:0009089,0.7184,0.6048,cytescore,pericyteLung pericytes,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,143,plasma cell,CD4+ memory T cell,CL:0000946,0.6519,CL:0000897,0.6983,0.2846,cytescore,plasma cellCD4+ memory T cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,156,macrophage,Neutrophil,CL:0009048,0.6252,CL:0000096,0.63,0.154,cytescore,macrophageNeutrophil,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,160,B cell,Neutrophil,CL:0000944,0.6118,CL:0000096,0.63,0.1186,cytescore,B cellNeutrophil,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,167,plasma cell,IgG-secreting plasma cells,CL:0000946,0.6519,CL:0000946,0.706,1.0,cytescore,plasma cellIgG-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,192,club cell,Alveolar type II cell,CL:0002651,0.6396,CL:0002063,0.7014,0.065,cytescore,club cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,196,plasma cell,Complement-expressing interstitial macrophage,CL:0000946,0.6519,CL:1000697,0.6047,0.1221,cytescore,plasma cellComplement-expressing interstitial macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,250,classical monocyte,Tissue-remodeling monocyte-derived macrophage,CL:0000860,0.6875,CL:0000864,0.6438,0.3328,cytescore,classical monocyteTissue-remodeling monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,263,basal cell,TGF-β activated basal cell,CL:0000646,0.6478,CL:0000646,0.6387,1.0,cytescore,basal cellTGF-β activated basal cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,293,classical monocyte,Complement-expressing interstitial macrophage,CL:0000860,0.6875,CL:1000697,0.6047,0.1977,cytescore,classical monocyteComplement-expressing interstitial macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,319,macrophage,IgG-secreting plasma cells,CL:0009048,0.6252,CL:0000946,0.706,0.1134,cytescore,macrophageIgG-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,321,intermediate monocyte,Tissue-remodeling monocyte-derived macrophage,CL:0002393,0.6887,CL:0000864,0.6438,0.2031,cytescore,intermediate monocyteTissue-remodeling monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,342,plasma cell,Tissue-remodeling monocyte-derived macrophage,CL:0000946,0.6519,CL:0000864,0.6438,0.1261,cytescore,plasma cellTissue-remodeling monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,386,plasma cell,SPP1+ TREM2+ disease-associated macrophage,CL:0000946,0.6519,CL:4047053,0.6714,0.0813,cytescore,plasma cellSPP1+ TREM2+ disease-associated macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,412,B cell,Venous endothelial cells,CL:0000944,0.6118,CL:0002543,0.7054,0.0834,cytescore,B cellVenous endothelial cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,433,B cell,Alveolar type II cell,CL:0000944,0.6118,CL:0002063,0.7014,0.1683,cytescore,B cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,445,plasma cell,Venous endothelial cells,CL:0000946,0.6519,CL:0002543,0.7054,0.0846,cytescore,plasma cellVenous endothelial cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,623,capillary endothelial cell,Alveolar type II cell,CL:0002144,0.6635,CL:0002063,0.7014,0.1078,cytescore,capillary endothelial cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,629,"CD4-positive, alpha-beta T cell",Tissue-remodeling monocyte-derived macrophage,CL:0000624,0.7179,CL:0000864,0.6438,0.1224,cytescore,"CD4-positive, alpha-beta T cellTissue-remodeling monocyte-derived macrophage",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,697,classical monocyte,Mast cells (MCT),CL:0000860,0.6875,CL:0000485,0.6938,0.1439,cytescore,classical monocyteMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,854,"CD4-positive, alpha-beta T cell",Alveolar type II cell,CL:0000624,0.7179,CL:0002063,0.7014,0.0934,cytescore,"CD4-positive, alpha-beta T cellAlveolar type II cell",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,962,intermediate monocyte,SPP1+ TREM2+ disease-associated macrophage,CL:0002393,0.6887,CL:4047053,0.6714,0.1396,cytescore,intermediate monocyteSPP1+ TREM2+ disease-associated macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1006,endothelial cell of artery,IgG-secreting plasma cells,CL:1000413,0.7141,CL:0000946,0.706,0.1363,cytescore,endothelial cell of arteryIgG-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1014,capillary endothelial cell,Tissue-remodeling monocyte-derived macrophage,CL:0002144,0.6635,CL:0000864,0.6438,0.1114,cytescore,capillary endothelial cellTissue-remodeling monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1065,plasma cell,Pro-inflammatory monocyte-derived macrophage,CL:0000946,0.6519,CL:0000860,0.6621,0.1503,cytescore,plasma cellPro-inflammatory monocyte-derived macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1076,vein endothelial cell,IgA-secreting plasma cells,CL:0002543,0.7327,CL:0000976,0.7097,0.0476,cytescore,vein endothelial cellIgA-secreting plasma cells,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1080,"CD4-positive, alpha-beta T cell",Venous endothelial cells,CL:0000624,0.7179,CL:0002543,0.7054,0.0609,cytescore,"CD4-positive, alpha-beta T cellVenous endothelial cells",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1099,"CD4-positive, alpha-beta T cell",Mast cells (MCT),CL:0000624,0.7179,CL:0000485,0.6938,0.1528,cytescore,"CD4-positive, alpha-beta T cellMast cells (MCT)",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1160,macrophage,Mast cells (MCT),CL:0009048,0.6252,CL:0000485,0.6938,0.275,cytescore,macrophageMast cells (MCT),SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1184,B cell,TGF-β activated basal cell,CL:0000944,0.6118,CL:0000646,0.6387,0.1206,cytescore,B cellTGF-β activated basal cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1199,basal cell,Alveolar type II cell,CL:0000646,0.6478,CL:0002063,0.7014,0.1096,cytescore,basal cellAlveolar type II cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1229,"CD4-positive, alpha-beta T cell",TGF-β activated basal cell,CL:0000624,0.7179,CL:0000646,0.6387,0.0628,cytescore,"CD4-positive, alpha-beta T cellTGF-β activated basal cell",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1594,"CD4-positive, alpha-beta T cell",Pro-inflammatory monocyte-derived macrophage,CL:0000624,0.7179,CL:0000860,0.6621,0.1816,cytescore,"CD4-positive, alpha-beta T cellPro-inflammatory monocyte-derived macrophage",SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1607,lung multiciliated epithelial cell,Club-goblet transitional cell,CL:1000271,0.7141,CL:1001319,0.6119,0.1511,cytescore,lung multiciliated epithelial cellClub-goblet transitional cell,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1628,B cell,Matrix-myofibroblast,CL:0000944,0.6118,CL:0000186,0.6642,0.0554,cytescore,B cellMatrix-myofibroblast,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
run-6508bda2-93ab-45dd-810a-18cc79429428,algo1,1764,intermediate monocyte,Complement-expressing interstitial macrophage,CL:0002393,0.6887,CL:1000697,0.6047,0.2001,cytescore,intermediate monocyteComplement-expressing interstitial macrophage,SRX9276294,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX9276294_cyteonto.csv
